country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"ITO, Delhi - CPCB",11-09-2026 05:00:00,28.628624,77.24106,PM10,30.0,137.0,109.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",11-09-2026 05:00:00,28.628624,77.24106,NO2,32.0,87.0,59.0
India,Delhi,Delhi,"Rohini, Delhi - DPCC",11-09-2026 05:00:00,28.732528,77.11992,NO2,0.0,8.0,4.0
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.672342,77.31526,PM2.5,34.0,307.0,87.0
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.672342,77.31526,CO,21.0,92.0,57.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",11-09-2026 05:00:00,28.73282,77.170633,NO2,19.0,43.0,30.0
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",11-09-2026 05:00:00,28.73282,77.170633,SO2,11.0,15.0,13.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",11-09-2026 05:00:00,28.6811736,77.3025234,PM2.5,50.0,251.0,133.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",11-09-2026 05:00:00,28.6811736,77.3025234,CO,30.0,41.0,35.0
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",11-09-2026 05:00:00,28.531346,77.190156,OZONE,2.0,3.0,3.0
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",11-09-2026 05:00:00,28.623763,77.287209,CO,41.0,66.0,48.0
India,Delhi,Delhi,"Narela, Delhi - DPCC",11-09-2026 05:00:00,28.822836,77.101981,PM10,94.0,193.0,138.0
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",11-09-2026 05:00:00,28.594169,77.1251,SO2,4.0,5.0,5.0
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",11-09-2026 05:00:00,28.611281,77.237738,NO2,17.0,84.0,48.0
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",11-09-2026 05:00:00,28.611281,77.237738,OZONE,3.0,5.0,4.0
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.710508,77.249485,SO2,3.0,23.0,11.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-09-2026 05:00:00,28.7762,77.051074,NO2,2.0,27.0,12.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",11-09-2026 05:00:00,28.530785,77.271255,PM2.5,27.0,123.0,64.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",11-09-2026 05:00:00,28.530785,77.271255,OZONE,5.0,11.0,6.0
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",11-09-2026 05:00:00,28.594004,76.909423,PM2.5,38.0,90.0,60.0
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",11-09-2026 05:00:00,28.594004,76.909423,NH3,0.0,11.0,5.0
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",11-09-2026 05:00:00,28.594004,76.909423,SO2,0.0,1.0,1.0
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",11-09-2026 05:00:00,28.570173,76.933762,NH3,4.0,6.0,5.0
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",11-09-2026 05:00:00,28.570173,76.933762,CO,25.0,30.0,26.0
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",11-09-2026 05:00:00,28.570173,76.933762,OZONE,8.0,15.0,11.0
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",11-09-2026 05:00:00,28.674045,77.131023,SO2,21.0,29.0,26.0
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",11-09-2026 05:00:00,28.699793,77.165453,NH3,6.0,13.0,10.0
India,Delhi,Delhi,"Mundka, Delhi - DPCC",11-09-2026 05:00:00,28.684678,77.076574,OZONE,,,
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-09-2026 05:00:00,28.639652,77.146275,SO2,1.0,35.0,15.0
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-09-2026 05:00:00,28.639652,77.146275,CO,62.0,110.0,84.0
India,Delhi,Delhi,"Pusa, Delhi - IITM",11-09-2026 05:00:00,28.63611,77.173332,SO2,,,
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.647622,77.315809,CO,57.0,80.0,72.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.647622,77.315809,OZONE,9.0,16.0,12.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",11-09-2026 05:00:00,28.5710274,77.0719006,PM2.5,18.0,68.0,42.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",11-09-2026 05:00:00,28.5710274,77.0719006,OZONE,10.0,17.0,12.0
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",11-09-2026 05:00:00,28.563262,77.186937,OZONE,19.0,23.0,22.0
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",11-09-2026 05:00:00,28.6573814,77.1585447,PM2.5,10.0,308.0,67.0
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",11-09-2026 05:00:00,28.4706914,77.1099364,PM10,40.0,108.0,83.0
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",11-09-2026 05:00:00,28.5512005,77.2735737,PM10,30.0,199.0,91.0
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",11-09-2026 05:00:00,28.5512005,77.2735737,NO2,2.0,43.0,27.0
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-09-2026 05:00:00,28.815329,77.15301,PM2.5,,,
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",11-09-2026 05:00:00,28.7256504,77.2011573,PM10,92.0,140.0,116.0
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",11-09-2026 05:00:00,28.5918245,77.2273074,SO2,,,
India,Delhi,Delhi,"JNU, Delhi - DPCC",11-09-2026 05:00:00,28.540721,77.168544,PM10,71.0,160.0,101.0
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-09-2026 05:00:00,28.376058,77.315741,NO2,30.0,32.0,31.0
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-09-2026 05:00:00,28.4417,77.3217,PM10,87.0,123.0,101.0
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-09-2026 05:00:00,28.4417,77.3217,CO,24.0,46.0,28.0
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",11-09-2026 05:00:00,28.422681,77.148944,NO2,14.0,38.0,22.0
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",11-09-2026 05:00:00,28.4227,77.0667,PM2.5,33.0,135.0,77.0
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",11-09-2026 05:00:00,28.4275,77.1465,SO2,4.0,12.0,7.0
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",11-09-2026 05:00:00,28.4275,77.1465,OZONE,6.0,11.0,8.0
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",11-09-2026 05:00:00,28.4501238,77.0263051,NH3,,,
India,Uttar Pradesh,Noida,"Sector-1, Noida - UPPCB",11-09-2026 05:00:00,28.5898,77.3101,SO2,,,
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",11-09-2026 05:00:00,28.5447608,77.3231257,PM10,98.0,335.0,154.0
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",11-09-2026 05:00:00,28.5447608,77.3231257,NO2,15.0,17.0,16.0
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",11-09-2026 05:00:00,28.5447608,77.3231257,NH3,3.0,3.0,3.0
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",11-09-2026 05:00:00,28.5447608,77.3231257,CO,1.0,35.0,17.0
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",11-09-2026 05:00:00,28.56923,77.393848,NO2,17.0,68.0,41.0
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",11-09-2026 05:00:00,28.56923,77.393848,OZONE,16.0,33.0,23.0
India,Uttar Pradesh,Noida,"Sector - 62, Noida - IITM",11-09-2026 05:00:00,28.6245479,77.3577104,NO2,4.0,69.0,25.0
India,Uttar Pradesh,Noida,"Sector - 62, Noida - IITM",11-09-2026 05:00:00,28.6245479,77.3577104,OZONE,16.0,33.0,20.0
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.694528,77.494705,NO2,32.0,78.0,49.0
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",11-09-2026 05:00:00,28.557054,77.453663,PM2.5,52.0,122.0,79.0
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",11-09-2026 05:00:00,28.557054,77.453663,CO,9.0,11.0,10.0
India,Uttar Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",11-09-2026 05:00:00,28.47272,77.482,NH3,5.0,7.0,6.0
India,Uttar Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.739153,77.273668,CO,88.0,94.0,92.0
India,Uttar Pradesh,Ghaziabad,"Wave City, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.646675,77.489049,NO2,16.0,46.0,22.0
India,Uttar Pradesh,Ghaziabad,"Wave City, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.646675,77.489049,CO,84.0,89.0,87.0
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.646233,77.358075,PM2.5,42.0,85.0,63.0
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.685382,77.453839,NH3,6.0,12.0,9.0
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.685382,77.453839,SO2,2.0,14.0,9.0
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.685382,77.453839,OZONE,18.0,21.0,19.0
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.757294,77.278792,PM10,127.0,208.0,159.0
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.694528,77.494705,PM2.5,3.0,98.0,26.0
